trade_id,timestamp_open,timestamp_close,symbol,side,leverage,quantity,entry_price,exit_price,position_value_usdt,margin_used_usdt,pnl_usdt,pnl_percent,roi_percent,fee_usdt,net_pnl_usdt,highest_price,lowest_price,max_unrealized_pnl,max_unrealized_loss,mae_percent,mfe_percent,exit_type,exit_reason,holding_minutes,holding_seconds,market_condition,volatility_atr,volume_ratio,entry_reason,entry_score,ma_distance_percent,order_id,fee_rate
T000070,2026-05-02 11:29:14,2026-05-02 11:29:14,LABUSDT,LONG,10,75.55723460521345,1.3238,,100.02266717038158,10.002266717038157,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777692554524_71,0.0002
T000071,2026-05-02 11:29:14,2026-05-02 11:29:24,LABUSDT,LONG,10,75.55723460521345,1.3238,1.3685,103.40007555723462,10.002266717038157,3.3774083868530385,33.76642997431633,33.76642997431633,0.020680015111446924,3.3567283717415917,1.3685,1.3238,3.3774083868530385,0.0,0.0,3.3774083868530385,TECHNICAL_EXIT,價格偏離 (12.9% > 10.0%),0,10,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777692564670_72,0.0002
T000072,2026-05-02 11:29:25,2026-05-02 11:29:25,B2USDT,LONG,10,149.47683109118086,0.6695,,100.07473841554558,10.007473841554559,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777692565317_73,0.0002
T000073,2026-05-02 11:18:49,2026-05-02 11:38:58,IRYSUSDT,LONG,10,2384.9272597185786,0.04193,0.04126,98.40209873598855,10.0,-1.597901264011457,-15.97901264011457,-15.97901264011457,0.01968041974719771,-1.6175816837586547,0.04244,0.04192,1.216312902456467,1.597901264011457,1.597901264011457,1.216312902456467,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.60 USDT)",20,1209,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777693138432_74,0.0002
T000074,2026-05-02 11:38:59,2026-05-02 11:38:59,UBUSDT,LONG,10,706.9136151562279,0.1415,,100.02827654460624,10.002827654460624,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777693139048_75,0.0002
T000075,2026-05-02 11:24:14,2026-05-02 11:39:30,BUSDT,LONG,10,291.6302128900554,0.3424,0.351,102.36220472440945,9.985418489355498,2.5080198308544754,25.11682242990653,25.11682242990653,0.020472440944881893,2.4875473899095937,0.3553,0.3423,3.7620297462817214,0.14581510644502785,0.14581510644502785,3.7620297462817214,TRAILING_STOP,"移動止損 (最高37.7% → 當前25.1%, 回撤 12.6%)",15,916,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777693170873_76,0.0002
T000076,2026-05-02 11:39:31,2026-05-02 11:39:31,LABUSDT,LONG,10,72.6797005596337,1.3734,,99.81830074860092,9.981830074860092,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777693171473_77,0.0002
T000077,2026-05-02 11:39:31,2026-05-02 11:39:42,LABUSDT,LONG,10,72.6797005596337,1.3734,1.3772,100.09448361072754,9.981830074860092,0.2761828621266099,2.7668559778651707,2.7668559778651707,0.020018896722145508,0.2561639654044644,1.3825,1.3734,0.6613852750926745,0.0,0.0,0.6613852750926745,TECHNICAL_EXIT,價格偏離 (12.2% > 10.0%),0,10,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777693182005_78,0.0002
T000078,2026-05-02 11:39:42,2026-05-02 11:39:42,ONUSDT,LONG,10,665.6460094521733,0.15016,,99.95340477933833,9.995340477933834,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777693182558_79,0.0002
T000079,2026-05-02 11:29:25,2026-05-02 11:46:18,B2USDT,LONG,10,149.47683109118086,0.6695,0.6824,102.00298953662181,10.007473841554559,1.9282511210762363,19.268110530246485,19.268110530246485,0.020400597907324364,1.907850523168912,0.6869,0.6683,2.6008968609865426,1.6292974588938745,1.6292974588938745,2.6008968609865426,TRAILING_STOP,"移動止損 (最高26.0% → 當前16.7%, 回撤 9.3%)",16,1013,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777693578711_80,0.0002
T000080,2026-05-02 11:46:19,2026-05-02 11:46:19,BUSDT,LONG,10,284.2524161455372,0.3518,,99.99999999999999,9.999999999999998,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777693579417_81,0.0002
T000081,2026-05-02 11:38:59,2026-05-02 11:50:28,UBUSDT,LONG,10,706.9136151562279,0.1415,0.14363,101.53400254488902,10.002827654460624,1.5057260002827801,15.053003533569054,15.053003533569054,0.020306800508977804,1.4854191997738024,0.1445,0.14143,2.120740845468686,0.6574296620952823,0.6574296620952823,2.120740845468686,TRAILING_STOP,"移動止損 (最高21.2% → 當前13.3%, 回撤 7.9%)",11,689,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777693828622_82,0.0002
T000082,2026-05-02 11:50:29,2026-05-02 11:50:29,LABUSDT,LONG,10,69.82752601075345,1.436,,100.27232735144194,10.027232735144194,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777693829291_83,0.0002
T000083,2026-05-02 11:50:29,2026-05-02 11:50:39,LABUSDT,LONG,10,69.82752601075345,1.436,1.4338,100.11870679421828,10.027232735144194,-0.15362055722365617,-1.53203342618383,-1.53203342618383,0.020023741358843657,-0.17364429858249983,1.436,1.434,0.0,0.13965505202150702,0.13965505202150702,0.0,TECHNICAL_EXIT,價格偏離 (12.0% > 10.0%),0,10,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777693839775_84,0.0002
T000084,2026-05-02 11:50:40,2026-05-02 11:50:40,B2USDT,LONG,10,145.94279042615295,0.6874,,100.32107413893755,10.032107413893755,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777693840362_85,0.0002
T000085,2026-05-02 11:39:42,2026-05-02 11:54:49,ONUSDT,LONG,10,665.6460094521733,0.15016,0.15241,101.45110830060572,9.995340477933834,1.4977035212673913,14.984017048481634,14.984017048481634,0.020290221660121146,1.4774132996072702,0.15312,0.15006,1.970312187978445,1.2114757372029477,1.2114757372029477,1.970312187978445,TRAILING_STOP,"移動止損 (最高19.7% → 當前11.9%, 回撤 7.8%)",15,907,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777694089756_86,0.0002
T000086,2026-05-02 11:54:50,2026-05-02 11:54:50,UBUSDT,LONG,10,689.27488282327,0.14485,,99.84146677695067,9.984146677695067,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777694090439_87,0.0002
T000087,2026-05-02 11:54:50,2026-05-02 11:56:35,UBUSDT,LONG,10,689.27488282327,0.14485,0.14726,101.50261924455474,9.984146677695067,1.6611524676040776,16.63790127718326,16.63790127718326,0.02030052384891095,1.6408519437551667,0.14903,0.14485,2.881169010201261,0.0,0.0,2.881169010201261,TRAILING_STOP,"移動止損 (最高28.9% → 當前17.5%, 回撤 11.3%)",1,105,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777694195454_88,0.0002
T000088,2026-05-02 11:56:36,2026-05-02 11:56:36,LABUSDT,LONG,10,69.64758322886196,1.4345,,99.90945814180249,9.990945814180249,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777694196086_89,0.0002
T000089,2026-05-02 11:56:36,2026-05-02 11:56:45,LABUSDT,LONG,10,69.64758322886196,1.4345,1.4338,99.86070483354227,9.990945814180249,-0.04875330826021347,-0.48797490414788774,-0.48797490414788774,0.019972140966708456,-0.06872544922692192,1.4345,1.4338,0.0,0.04875330826021347,0.04875330826021347,0.0,TECHNICAL_EXIT,價格偏離 (10.7% > 10.0%),0,9,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777694205566_90,0.0002
T000090,2026-05-02 11:57:07,2026-05-02 11:57:07,IRYSUSDT,LONG,10,2413.127413127413,0.04149,,100.12065637065636,10.012065637065636,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777694227302_91,0.0002
T000091,2026-05-02 11:46:19,2026-05-02 11:58:00,BUSDT,LONG,10,284.2524161455372,0.3518,0.338,96.07731665719159,9.999999999999998,-3.9226833428084076,-39.226833428084085,-39.226833428084085,0.01921546333143832,-3.941898806139846,0.3554,0.3515,1.0233086981239317,3.7237066515065376,3.7237066515065376,1.0233086981239317,STOP_LOSS,固定止損 (PnL: -3.72 USDT),11,700,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777694280216_92,0.0002
T000092,2026-05-02 11:58:00,2026-05-02 11:58:00,ONUSDT,LONG,10,657.1165724799579,0.15225,,100.04599816007358,10.004599816007358,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777694280796_93,0.0002
T000093,2026-05-02 11:50:40,2026-05-02 12:02:00,B2USDT,LONG,10,145.94279042615295,0.6874,0.7299,106.52364273204904,10.032107413893755,6.202568593111498,61.82717486179805,61.82717486179805,0.021304728546409808,6.181263864565088,0.7299,0.6854,6.202568593111498,0.29188558085230615,0.29188558085230615,6.202568593111498,FULL_EXIT,全數止盈 (收益率 61.8%),11,680,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777694520364_94,0.0002
T000094,2026-05-02 12:02:01,2026-05-02 12:02:01,UBUSDT,LONG,10,674.3088334457182,0.14827,,99.97977073499663,9.997977073499664,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777694521027_95,0.0002
T000095,2026-05-02 12:02:01,2026-05-02 12:09:20,UBUSDT,LONG,10,674.3088334457182,0.14827,0.14243,96.04180714767364,9.997977073499664,-3.937963587323002,-39.38760369596015,-39.38760369596015,0.019208361429534727,-3.9571719487525367,0.14949,0.14793,0.8226567768037754,3.937963587323002,3.937963587323002,0.8226567768037754,STOP_LOSS,固定止損 (PnL: -3.94 USDT),7,439,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777694960958_96,0.0002
T000096,2026-05-02 12:09:21,2026-05-02 12:09:21,BUSDT,LONG,10,288.18443804034587,0.3476,,100.17291066282424,10.017291066282423,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777694961674_97,0.0002
T000097,2026-05-02 11:57:07,2026-05-02 12:17:12,IRYSUSDT,LONG,10,2413.127413127413,0.04149,0.04156,100.28957528957528,10.012065637065636,0.1689189189189204,1.6871535309713335,1.6871535309713335,0.020057915057915057,0.14886100386100537,0.04177,0.04141,0.6756756756756817,0.41023166023165186,0.41023166023165186,0.6756756756756817,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 0.17 USDT)",20,1204,UNKNOWN,0.0,1.0,,0.0,,PAPER_1777695432138_98,0.0002
T000098,2026-05-02 12:17:12,2026-05-02 12:17:12,UBUSDT,LONG,10,680.6888571234089,0.14671,,99.86386222857531,9.986386222857531,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,PAPER_1777695432768_99,0.0002
T000099,2026-05-02 11:58:00,2026-05-02 12:18:04,ONUSDT,LONG,10,657.1165724799579,0.15225,0.15581,102.38533315810224,10.004599816007358,2.339334998028655,23.382594417077225,23.382594417077225,0.02047706663162045,2.3188579313970346,0.156,0.15221,2.464187146799844,0.9002497042975489,0.9002497042975489,2.464187146799844,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 2.30 USDT)",20,1203,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000100,2026-05-02 12:18:05,2026-05-02 12:18:05,NFPUSDT,LONG,10,6086.427267194157,0.01643,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000101,2026-05-02 12:17:12,2026-05-02 12:18:25,UBUSDT,LONG,10,680.6888571234089,0.14671,0.14998,102.08971479136886,9.986386222857531,2.2258525627935435,22.288869197737,22.288869197737,0.020417942958273774,2.2054346198352697,0.15192,0.14671,3.546388945612955,0.0,0.0,3.546388945612955,TRAILING_STOP,"移動止損 (最高35.5% → 當前22.3%, 回撤 13.2%)",1,72,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000102,2026-05-02 12:18:25,2026-05-02 12:18:25,KNCUSDT,LONG,10,583.0903790087463,0.1712,,99.82507288629735,9.982507288629735,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000103,2026-05-02 12:18:25,2026-05-02 12:18:45,KNCUSDT,LONG,10,583.0903790087463,0.1712,0.1745,101.74927113702621,9.982507288629735,1.924198250728861,19.275700934579426,19.275700934579426,0.020349854227405244,1.9038483965014559,0.1731,0.1712,1.1078717201166253,0.0,0.0,1.1078717201166253,TECHNICAL_EXIT,價格偏離 (10.2% > 10.0%),0,19,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000104,2026-05-02 12:18:46,2026-05-02 12:18:46,B2USDT,LONG,10,144.3418013856813,0.6935,,100.10103926096998,10.010103926096999,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000105,2026-05-02 12:09:21,2026-05-02 12:19:58,BUSDT,LONG,10,288.18443804034587,0.3476,0.3512,101.21037463976947,10.017291066282423,1.037463976945243,10.356731875719195,10.356731875719195,0.020242074927953897,1.017221902017289,0.353,0.347,1.5561959654178563,0.7492795389049127,0.7492795389049127,1.5561959654178563,TRAILING_STOP,"移動止損 (最高15.5% → 當前10.4%, 回撤 5.2%)",10,636,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000106,2026-05-02 12:19:58,2026-05-02 12:19:58,TAGUSDT,LONG,10,121124.03100775194,0.0008258,,100.02422480620156,10.002422480620156,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000107,2026-05-02 12:18:46,2026-05-02 12:21:41,B2USDT,LONG,10,144.3418013856813,0.6935,0.7089,102.32390300230946,10.010103926096999,2.2228637413394874,22.206200432588272,22.206200432588272,0.020464780600461894,2.2023989607390253,0.7235,0.6935,4.330254041570442,0.0,0.0,4.330254041570442,TRAILING_STOP,"移動止損 (最高43.3% → 當前22.2%, 回撤 21.1%)",2,175,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000108,2026-05-02 12:21:42,2026-05-02 12:21:42,UBUSDT,LONG,10,703.9774727208729,0.14157,,99.66209081309398,9.966209081309398,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000109,2026-05-02 12:21:42,2026-05-02 12:22:03,UBUSDT,LONG,10,703.9774727208729,0.14157,0.13693,96.39563533966913,9.966209081309398,-3.266455473424854,-32.77530550257827,-32.77530550257827,0.019279127067933825,-3.285734600492788,0.14157,0.13987,0.0,3.266455473424854,3.266455473424854,0.0,STOP_LOSS,固定止損 (PnL: -3.27 USDT),0,21,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000110,2026-05-02 12:22:04,2026-05-02 12:22:04,ONUSDT,LONG,10,643.7077566784681,0.15535,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000111,2026-05-02 12:22:04,2026-05-02 12:24:20,ONUSDT,LONG,10,643.7077566784681,0.15535,0.15079,97.0646926295462,10.0,-2.9353073704538017,-29.35307370453802,-29.35307370453802,0.01941293852590924,-2.954720308979711,0.15535,0.1538,0.0,3.064048921789499,3.064048921789499,0.0,STOP_LOSS,固定止損 (PnL: -3.06 USDT),2,135,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000112,2026-05-02 12:24:21,2026-05-02 12:24:21,BUSDT,LONG,10,287.68699654775605,0.3481,,100.14384349827388,10.014384349827388,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000113,2026-05-02 12:19:58,2026-05-02 12:27:59,TAGUSDT,LONG,10,121124.03100775194,0.0008258,0.0008351,101.15067829457364,10.002422480620156,1.1264534883720876,11.261806732865045,11.261806732865045,0.020230135658914728,1.1062233527131728,0.0008401,0.0008253,1.7320736434108488,0.6056201550387613,0.6056201550387613,1.7320736434108488,TRAILING_STOP,"移動止損 (最高17.3% → 當前11.3%, 回撤 6.1%)",8,481,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000114,2026-05-02 12:28:00,2026-05-02 12:28:00,KNCUSDT,LONG,10,560.5381165919282,0.1785,,100.05605381165918,10.005605381165918,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000115,2026-05-02 12:28:00,2026-05-02 12:28:10,KNCUSDT,LONG,10,560.5381165919282,0.1785,0.1784,99.99999999999999,10.005605381165918,-0.056053811659186645,-0.5602240896357926,-0.5602240896357926,0.019999999999999997,-0.07605381165918665,0.1785,0.1784,0.0,0.056053811659186645,0.056053811659186645,0.0,TECHNICAL_EXIT,價格偏離 (11.4% > 10.0%),0,9,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000116,2026-05-02 12:29:15,2026-05-02 12:29:15,B2USDT,LONG,10,142.9388221841052,0.6951,,99.35677530017152,9.935677530017152,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000117,2026-05-02 12:18:05,2026-05-02 12:33:13,NFPUSDT,LONG,10,6086.427267194157,0.01643,0.01585,96.46987218502738,10.0,-3.530127814972615,-35.30127814972615,-35.30127814972615,0.01929397443700548,-3.5494217894096205,0.01651,0.01642,0.4869141813755338,3.530127814972615,3.530127814972615,0.4869141813755338,STOP_LOSS,固定止損 (PnL: -3.53 USDT),15,908,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000118,2026-05-02 12:33:14,2026-05-02 12:33:14,KNCUSDT,LONG,10,561.7977528089888,0.1778,,99.88764044943821,9.98876404494382,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000119,2026-05-02 12:33:14,2026-05-02 12:33:25,KNCUSDT,LONG,10,561.7977528089888,0.1778,0.1782,100.11235955056179,9.98876404494382,0.22471910112358637,2.249718785151764,2.249718785151764,0.02002247191011236,0.204696629213474,0.178,0.1778,0.11235955056178538,0.0,0.0,0.11235955056178538,TECHNICAL_EXIT,價格偏離 (10.2% > 10.0%),0,11,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000120,2026-05-02 12:33:26,2026-05-02 12:33:26,TAGUSDT,LONG,10,119019.28112354201,0.0008398,,99.95239228755058,9.995239228755057,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000121,2026-05-02 12:29:15,2026-05-02 12:37:16,B2USDT,LONG,10,142.9388221841052,0.6951,0.7142,102.08690680388791,9.935677530017152,2.730131503716394,27.478060710688958,27.478060710688958,0.020417381360777583,2.7097141223556163,0.7327,0.6947,5.374499714122351,2.058319039451126,2.058319039451126,5.374499714122351,TRAILING_STOP,"移動止損 (最高54.1% → 當前27.5%, 回撤 26.6%)",8,480,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000122,2026-05-02 12:37:16,2026-05-02 12:37:16,KNCUSDT,LONG,10,562.4296962879639,0.1772,,99.6625421822272,9.96625421822272,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000123,2026-05-02 12:24:21,2026-05-02 12:43:24,BUSDT,LONG,10,287.68699654775605,0.3481,0.3521,101.29459148446492,10.014384349827388,1.1507479861910253,11.490950876185014,11.490950876185014,0.020258918296892983,1.1304890678941322,0.3546,0.3474,1.869965477560416,1.1795166858458137,1.1795166858458137,1.869965477560416,TRAILING_STOP,"移動止損 (最高18.7% → 當前11.5%, 回撤 7.2%)",19,1142,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000124,2026-05-02 12:43:24,2026-05-02 12:43:24,B2USDT,LONG,10,140.4494382022472,0.712,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000125,2026-05-02 12:37:16,2026-05-02 12:46:20,KNCUSDT,LONG,10,562.4296962879639,0.1772,0.1794,100.89988751406072,9.96625421822272,1.2373453318335248,12.415349887133226,12.415349887133226,0.020179977502812144,1.2171653543307126,0.1808,0.176,2.0247469066366657,0.7311586051743506,0.7311586051743506,2.0247469066366657,TRAILING_STOP,"移動止損 (最高20.3% → 當前12.4%, 回撤 7.9%)",9,543,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000126,2026-05-02 12:46:32,2026-05-02 12:46:32,BUSDT,LONG,10,282.326369282891,0.3547,,100.14116318464144,10.014116318464144,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000127,2026-05-02 12:43:24,2026-05-02 12:49:40,B2USDT,LONG,10,140.4494382022472,0.712,0.719,100.98314606741573,10.0,0.9831460674157312,9.831460674157313,9.831460674157313,0.02019662921348315,0.962949438202248,0.7256,0.7112,1.9101123595505698,0.4634831460674115,0.4634831460674115,1.9101123595505698,TRAILING_STOP,"移動止損 (最高19.1% → 當前11.7%, 回撤 7.4%)",6,375,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000128,2026-05-02 12:49:41,2026-05-02 12:49:41,KNCUSDT,LONG,10,570.4506560182543,0.1754,,100.05704506560181,10.005704506560182,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000129,2026-05-02 12:33:26,2026-05-02 12:53:30,TAGUSDT,LONG,10,119019.28112354201,0.0008398,0.0008641,102.84456081885266,9.995239228755057,2.89216853130207,28.93546082400571,28.93546082400571,0.020568912163770534,2.8715996191382995,0.0008718,0.000837,3.8086169959533467,0.9402523208759853,0.9402523208759853,3.8086169959533467,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 2.89 USDT)",20,1203,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000130,2026-05-02 12:53:31,2026-05-02 12:53:31,B2USDT,LONG,10,139.6258028483664,0.7143,,99.73471097458813,9.973471097458813,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000131,2026-05-02 12:53:31,2026-05-02 12:58:04,B2USDT,LONG,10,139.6258028483664,0.7143,0.7293,101.8290980173136,9.973471097458813,2.094387042725482,20.99958000839969,20.99958000839969,0.02036581960346272,2.074021223122019,0.7384,0.7143,3.364981848645616,0.0,0.0,3.364981848645616,TRAILING_STOP,"移動止損 (最高33.7% → 當前21.0%, 回撤 12.7%)",4,273,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000132,2026-05-02 12:58:05,2026-05-02 12:58:05,LABUSDT,LONG,10,57.82017924255565,1.7297,,100.01156403584851,10.00115640358485,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000133,2026-05-02 12:58:05,2026-05-02 12:58:14,LABUSDT,LONG,10,57.82017924255565,1.7297,1.7427,100.76322636600173,10.00115640358485,0.7516623301532177,7.51575417702486,7.51575417702486,0.020152645273200348,0.7315096848800173,1.7427,1.7297,0.7516623301532177,0.0,0.0,0.7516623301532177,TECHNICAL_EXIT,價格偏離 (14.7% > 10.0%),0,9,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000134,2026-05-02 12:58:15,2026-05-02 12:58:15,TAGUSDT,LONG,10,117495.00646222536,0.0008512,,100.01174950064622,10.001174950064621,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000135,2026-05-02 12:58:15,2026-05-02 13:01:45,TAGUSDT,LONG,10,117495.00646222536,0.0008512,0.0008654,101.68017859240982,10.001174950064621,1.6684290917636024,16.682330827067695,16.682330827067695,0.020336035718481964,1.6480930560451206,0.0008687,0.0008505,2.056162613088949,0.08224650452355338,0.08224650452355338,2.056162613088949,TRAILING_STOP,"移動止損 (最高20.6% → 當前12.8%, 回撤 7.8%)",3,209,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000136,2026-05-02 13:01:46,2026-05-02 13:01:46,LABUSDT,LONG,10,54.68664552116373,1.7933,,98.06956141310292,9.806956141310291,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000137,2026-05-02 13:01:46,2026-05-02 13:01:55,LABUSDT,LONG,10,54.68664552116373,1.7933,1.8218,99.6281308104561,9.806956141310291,1.558569397353177,15.892488707968658,15.892488707968658,0.01992562616209122,1.5386437711910856,1.8239,1.7933,1.6734113529476202,0.0,0.0,1.6734113529476202,TECHNICAL_EXIT,價格偏離 (18.0% > 10.0%),0,9,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000138,2026-05-02 13:01:56,2026-05-02 13:01:56,B2USDT,LONG,10,137.85497656465398,0.7204,,99.31072511717673,9.931072511717673,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000139,2026-05-02 13:01:56,2026-05-02 13:02:47,B2USDT,LONG,10,137.85497656465398,0.7204,0.6911,95.27157430383237,9.931072511717673,-4.039150813344361,-40.67184897279289,-40.67184897279289,0.019054314860766475,-4.0582051282051275,0.7244,0.7077,0.5514199062586164,4.039150813344361,4.039150813344361,0.5514199062586164,STOP_LOSS,固定止損 (PnL: -4.04 USDT),0,51,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000140,2026-05-02 13:02:48,2026-05-02 13:02:48,NFPUSDT,LONG,10,6169.031462060457,0.01619,,99.87661937075879,9.98766193707588,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000141,2026-05-02 12:46:32,2026-05-02 13:06:38,BUSDT,LONG,10,282.326369282891,0.3547,0.3496,98.7012987012987,10.014116318464144,-1.4398644833427423,-14.378347899633475,-14.378347899633475,0.019740259740259742,-1.4596047430830021,0.3557,0.3536,0.28232636928289123,2.25861095426313,2.25861095426313,0.28232636928289123,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.44 USDT)",20,1206,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000142,2026-05-02 13:06:39,2026-05-02 13:06:39,LABUSDT,LONG,10,54.66870763175159,1.8288,,99.9781325169473,9.99781325169473,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000143,2026-05-02 13:06:39,2026-05-02 13:06:48,LABUSDT,LONG,10,54.66870763175159,1.8288,1.8275,99.90706319702602,9.99781325169473,-0.07106931992128138,-0.7108486439195533,-0.7108486439195533,0.019981412639405206,-0.09105073256068658,1.8301,1.8288,0.07106931992128138,0.0,0.0,0.07106931992128138,TECHNICAL_EXIT,價格偏離 (16.6% > 10.0%),0,9,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000144,2026-05-02 13:06:49,2026-05-02 13:06:49,TAGUSDT,LONG,10,115406.8090017311,0.0008665,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000145,2026-05-02 12:49:41,2026-05-02 13:07:29,KNCUSDT,LONG,10,570.4506560182543,0.1754,0.1703,97.14774671990872,10.005704506560182,-2.9092983456930934,-29.076396807297566,-29.076396807297566,0.019429549343981747,-2.928727895037075,0.1754,0.1751,0.0,3.0233884768967476,3.0233884768967476,0.0,STOP_LOSS,固定止損 (PnL: -3.02 USDT),17,1068,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000146,2026-05-02 13:09:38,2026-05-02 13:09:38,BUSDT,LONG,10,285.5511136493432,0.3503,,100.02855511136494,10.002855511136493,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
